,text,is_spam
284,ขนาดเค้าเอาแค่เรื่องปิดถนนนะนิ,1
285,สงสัยอิจฉา,1
286,#ทหารช่วยเหลือประชาชน,1
287,#ทหารเป็นที่พึ่งของประชาชนในทุกโอกาส,1
288,@pakornwut คอยติดตามดูตลอดคับ,1
289,แล้ว 'ทอน' จะรู้ว่าผิดอะไร https://t.co/IztbYVjl7f,1
290,ระวังจะ 'อยู่ ไม่ ได้'! https://t.co/iSFrn7v1bE,1
291,มึงเอาอะไรมารับประกันว่าจะมีคนสมัครใจเป็นทหาร,1
292,ทรงพระเจริญ ยิ่งยืนนาน,1
293,ทำไมทำแบบนั้นละ,1
294,เก่งมากท่าน,1
295,“ศรีสุวรรณ”จ่อร้องศาล รธน.สอบ “ธนาธร” ละเมิดอำนาจศาลหรือไม่  https://t.co/HpSPp2s9J2 #LINETODAY #new18,1
296,จิตอาสา  เพื่อส่วนรวม,1
297,ผมว่าเเบบนี้ดีน่ะครับ,1
298,ปั่นป่วนชาวบ้านไปทั่ว,1
299,นั้นนะสิ ยุที่อคติคนมากกว่า,1
300,ตอเเหลสุดๆ,1
301,พูดจริง ทำจริง สุดยอดครับท่าน ผบ.ทบ,1
302,ชิมลาง ยกเลิกเกณฑ์ทหาร ทบ.รับสมัครทหาร 4 ปีอัดโบนัส https://t.co/EUzw3w6mI5,1
303,ขอพระองค์ทรงพระเจริญ,1
304,เราน่าจะเอื้อเฟื้อเผื่อแผ่กันนะคะ,1
305,ใช่คะสืบดูหน่อยนะคะ,1
306,ร.3 พัน.2,1
307,ไอ้เวร หน้าปลากะโฮ้,1
308,อย่าไปทำแบบนี้นะ ตายได้นะ,1
309,เราคนไทยต้องช่วยกันรักษาบ้านเมืองเรานะ,1
310,มันน่าจะตายนานละนะ,1
311,เจ้าฟ้าสิริวัณณวรีฯ ทรงบำเพ็ญพระราชกุศล เนื่องในวันคล้ายวันประสูติ https://t.co/q5sCJ8j7kE,1
312,เงินเดือน7หมื่นไม่มีปัญญาซื้อบ้าน กระจอกชิบหาย,1
313,"พร้อมหนาวไม่บ่อยนัก แต่พร้อมรักตลอดเวลานะ

❄️  ☃️  ❄️  💚  🧡  💚  ❄️  ☃️  ❄️ https://t.co/84stfyOP0y",1
314,มันก็สร้างแต่ความวุ่นวายไปเรื่อย#ธนาธร,1
315,"RT @pakornwut: รอติดตามการอภิปราย #ไม่ไว้วางใจ ของ ส.ส.พรรคอนาคตใหม่ ตั้งแต่วันที่ 24กพ. เป็นต้นไปครับ

#ประชุมสภา #อนาคตใหม่ https://t.co/…",1
316,ทหารแจกประชาชนได้รัฐบาลก็ควรแจกนะครับ,1
317,รัฐบาลทำได้ดีแล้วละ,1
318,มาเจอกันหน่อย https://t.co/YhHJISfGIR,1
319,ดิ้นไปทั่ว ยังงัยก้อไม่รอด,1
320,กวามส้มหล่นหรอ,1
321,สื่อควายๆ,1
322,ท่านพูดอังกฤษเก่งคะ,1
323,เยี่ยมเลยคะเป็นการช่วยเหลือน้องๆเขาคะ,1
324,https://t.co/JyaIMRuNTM,1
325,https://t.co/VT9m4rvNvH,1
326,"ไอเหร้นี้มัน  โครตทีม  เลยอดีตผู้พิทักแดงมาอยุ่สีส้มหมดเลย   พวกเดี่ยวกลับพวกล้มเจ้าเปล่า
#ยุบสักทีเถอะอนาคตใหม่ https://t.co/1IPe0PxWLj",1
327,ทำไมมีความคิดระยำตำแมวขนาดนี้  ไล่คนออกจากประเทศ  คนที่จะเดือดร้อนคือ  ลูกหลาน  #ติ่งสีส้มพรรคอนาคตนี้ไม่ทำไรทำแต่ความ...,1
328,ได้ใจไปเลยคร้าฟ,1
329,สมเด็จพระสังฆราชฯ ประทานพรปีใหม่ 2563  https://t.co/oiXxviwrwn,1
330,https://t.co/j44YFRaI54,1
331,"กองทัพบกห่วงใยอยากให้คนไทยปลอดภัยและแข็งแรง

📌📌""โรคไวรัสจากเชื้อไวรัสโคโรนาสายพันธุ์ใหม่ 2019""📌📌

📣📣ขอแสดงความยินดีและชื่นชมความหวาดกลัวจนตกใจกลัวคำแนะนำอ่านแล้วปฏิบัติได้ทุกคนค่ะ
😷💪🏻❤️
# กองทัพบกเพื่อประชาชน
# ทหารเป็นที่พึ่งของประชาชนในทุกโอกาส",1
332,มีความย้อนแย้ง,1
333,ถ้าอย่างงั้น กูขอทวงค่าจำนำข้าวหน่อย,1
334,sadasd,1
335,เจตนาก็ชัดเจนนะ งง เหมือนกัน ลุ้นต่อไป,1
336,อยากให้ทุกฝ่ายค่อยๆคุยกันนะ,1
337,นี้แหละคนที่มีวินัย,1
338,ขอแสดงความเสียใจกับญาติผู้เสียชีวิตด้วยนะ,1
339,เป็นกำลังใจให้ทุกท่านนะ,1
340,หลับให้สบายนะ,1
341,เบื่อหน้าพวกโกหกจัง,1
342,ปล่อยเขาไปเถอะ,1
343,"#เห็นหน้าแล้วรังเกียจมาก
บิดเบือน  ปลูกฝัง  สร้างความแตกแยก
ในคราบนักวิชาการ  
https://t.co/dNbF2j8Ti0",1
344,"รองโฆษก พปชร.สอน ก.ม.""ช่อ"" ปมโอนหุ้นของ บจก.กับ บมจ. หลังยกเคส ""มาดามเดียร์"" เทียบเคียง ""ธนาธร"" https://t.co/jFN9JLoWTR",1
345,'ลุงสุทิน'ยกเหตุการณ์สหรัฐสังหารเบอร์2อิหร่าน ถามนายพลส้มเน่ายังจะเลิกเกณฑ์ทหารอยู่ไหม https://t.co/AdFFQMdY2o,1
346,3เหล่าทัพขนรถถัง-ปืนใหญ่-ฮ.! จัดงานวันเด็กเสาร์นี้ https://t.co/joucrC3npr,1
347,ขอไห้รักษาไห้หายคะ,1
348,https://t.co/gjAbCvnEeZ สวยงามที่สุด งดงามหาที่ติมิได้ ทรงพระเจริญ 🙏,1
349,ทหารสร้างความมั้นใจไห้ครูนักเรียนเยี่ยมเลยคะ,1
350,เยี่ยมเลยคะเชิญชวนคะสมัครกันคะ,1
351,"ทหารช่างดำเนินการขุดเจาะน้ำบาดาล เพื่อช่วยชาวบ้านแก้ปัญหาภัยแล้ง ใน จ.ขอนแก่น....
https://t.co/6Nj9qgZMGo https://t.co/y7l5CwGnhg",1
